# 44.746181953886854 -92.80049485924684 199
# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2017-11-29 18:40:56 EST       (sdww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 05344500 MISSISSIPPI RIVER AT PRESCOTT, WI
# -----------------------------------------------------------------------------------
#
# Data provided for site 05344500
#            TS   parameter     statistic     Description
#         73581       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	73581_00060_00003	73581_00060_00003_cd
USGS	05344500	1979-07-12	32300	A
USGS	05344500	1979-07-13	32400	A
USGS	05344500	1979-07-14	31800	A
USGS	05344500	1979-07-15	31400	A
USGS	05344500	1979-07-16	30300	A
USGS	05344500	1979-07-17	29700	A
USGS	05344500	1979-07-18	29400	A
USGS	05344500	1979-07-19	28800	A
USGS	05344500	1979-07-20	27500	A
USGS	05344500	1979-07-21	25800	A
USGS	05344500	1979-07-22	23600	A
USGS	05344500	1979-07-23	21300	A
USGS	05344500	1979-07-24	21400	A
USGS	05344500	1979-07-25	22000	A
USGS	05344500	1979-07-26	23200	A
USGS	05344500	1979-07-27	21200	A
USGS	05344500	1979-07-28	18900	A
USGS	05344500	1979-07-29	18700	A
USGS	05344500	1979-07-30	19700	A
USGS	05344500	1979-07-31	20400	A
USGS	05344500	1979-08-01	20200	A
USGS	05344500	1979-08-02	20100	A
USGS	05344500	1979-08-03	21100	A
USGS	05344500	1979-08-04	22100	A
USGS	05344500	1979-08-05	21700	A
USGS	05344500	1979-08-06	19000	A
USGS	05344500	1979-08-07	19600	A
USGS	05344500	1979-08-08	21000	A
USGS	05344500	1979-08-09	23800	A
USGS	05344500	1979-08-10	23000	A
USGS	05344500	1979-08-11	23200	A
USGS	05344500	1979-08-12	23300	A
USGS	05344500	1979-08-13	22800	A
USGS	05344500	1979-08-14	23000	A
USGS	05344500	1979-08-15	23900	A
USGS	05344500	1979-08-16	24000	A
USGS	05344500	1979-08-17	23100	A
USGS	05344500	1979-08-18	24100	A
USGS	05344500	1979-08-19	25900	A
USGS	05344500	1979-08-20	24300	A
USGS	05344500	1979-08-21	24900	A
USGS	05344500	1979-08-22	24400	A
USGS	05344500	1979-08-23	23700	A
USGS	05344500	1979-08-24	24800	A
USGS	05344500	1979-08-25	26100	A
USGS	05344500	1979-08-26	26100	A
USGS	05344500	1979-08-27	28100	A
USGS	05344500	1979-08-28	29600	A
USGS	05344500	1979-08-29	32200	A
USGS	05344500	1979-08-30	33600	A
USGS	05344500	1979-08-31	36400	A
USGS	05344500	1979-09-01	40700	A
USGS	05344500	1979-09-02	42300	A
USGS	05344500	1979-09-03	39600	A
USGS	05344500	1979-09-04	39700	A
USGS	05344500	1979-09-05	38200	A
USGS	05344500	1979-09-06	35300	A
USGS	05344500	1979-09-07	34100	A
USGS	05344500	1979-09-08	31800	A
USGS	05344500	1979-09-09	29400	A
USGS	05344500	1979-09-10	27200	A
USGS	05344500	1979-09-11	24200	A
USGS	05344500	1979-09-12	21600	A
USGS	05344500	1979-09-13	21400	A
USGS	05344500	1979-09-14	19700	A
USGS	05344500	1979-09-15	20300	A
USGS	05344500	1979-09-16	20600	A
USGS	05344500	1979-09-17	19900	A
USGS	05344500	1979-09-18	19900	A
USGS	05344500	1979-09-19	19300	A
USGS	05344500	1979-09-20	17800	A
USGS	05344500	1979-09-21	16500	A
USGS	05344500	1979-09-22	16000	A
USGS	05344500	1979-09-23	15300	A
USGS	05344500	1979-09-24	13700	A
USGS	05344500	1979-09-25	13400	A
USGS	05344500	1979-09-26	13200	A
USGS	05344500	1979-09-27	12000	A
USGS	05344500	1979-09-28	11900	A
USGS	05344500	1979-09-29	10600	A
USGS	05344500	1979-09-30	11800	A
USGS	05344500	1979-10-01	11200	A
USGS	05344500	1979-10-02	11700	A
USGS	05344500	1979-10-03	11300	A
USGS	05344500	1979-10-04	11000	A
USGS	05344500	1979-10-05	10800	A
USGS	05344500	1979-10-06	10900	A
USGS	05344500	1979-10-07	10100	A
USGS	05344500	1979-10-08	9910	A
USGS	05344500	1979-10-09	10400	A
USGS	05344500	1979-10-10	9650	A
USGS	05344500	1979-10-11	9760	A
USGS	05344500	1979-10-12	10100	A
USGS	05344500	1979-10-13	9010	A
USGS	05344500	1979-10-14	9340	A
USGS	05344500	1979-10-15	8640	A
USGS	05344500	1979-10-16	8670	A
USGS	05344500	1979-10-17	9020	A
USGS	05344500	1979-10-18	8740	A
USGS	05344500	1979-10-19	8920	A
USGS	05344500	1979-10-20	9890	A
USGS	05344500	1979-10-21	9760	A
USGS	05344500	1979-10-22	10500	A
USGS	05344500	1979-10-23	11700	A
USGS	05344500	1979-10-24	12100	A
USGS	05344500	1979-10-25	12800	A
USGS	05344500	1979-10-26	13200	A
USGS	05344500	1979-10-27	12500	A
USGS	05344500	1979-10-28	12800	A
USGS	05344500	1979-10-29	14100	A
USGS	05344500	1979-10-30	14700	A
USGS	05344500	1979-10-31	14500	A
USGS	05344500	1979-11-01	15400	A
USGS	05344500	1979-11-02	17200	A
USGS	05344500	1979-11-03	20700	A
USGS	05344500	1979-11-04	24200	A
USGS	05344500	1979-11-05	26100	A
USGS	05344500	1979-11-06	28600	A
USGS	05344500	1979-11-07	30200	A
USGS	05344500	1979-11-08	30200	A
USGS	05344500	1979-11-09	29900	A
USGS	05344500	1979-11-10	29500	A
USGS	05344500	1979-11-11	28600	A
USGS	05344500	1979-11-12	27200	A
USGS	05344500	1979-11-13	27000	A
USGS	05344500	1979-11-14	25200	A
USGS	05344500	1979-11-15	24000	A
USGS	05344500	1979-11-16	22900	A
USGS	05344500	1979-11-17	22700	A
USGS	05344500	1979-11-18	23100	A
USGS	05344500	1979-11-19	22000	A
USGS	05344500	1979-11-20	21400	A
USGS	05344500	1979-11-21	21100	A
USGS	05344500	1979-11-22	21700	A
USGS	05344500	1979-11-23	21300	A
USGS	05344500	1979-11-24	20900	A
USGS	05344500	1979-11-25	20300	A
USGS	05344500	1979-11-26	20300	A
USGS	05344500	1979-11-27	20800	A
USGS	05344500	1979-11-28	20300	A
USGS	05344500	1979-11-29	21100	A
USGS	05344500	1979-11-30	17700	A
USGS	05344500	1979-12-01	16200	A
USGS	05344500	1979-12-02	13700	A
USGS	05344500	1979-12-03	12000	A
USGS	05344500	1979-12-04	12500	A
USGS	05344500	1979-12-05	12900	A
USGS	05344500	1979-12-06	13600	A
USGS	05344500	1979-12-07	15500	A
USGS	05344500	1979-12-08	16100	A
USGS	05344500	1979-12-09	14400	A
USGS	05344500	1979-12-10	13600	A
USGS	05344500	1979-12-11	14600	A
USGS	05344500	1979-12-12	15000	A
USGS	05344500	1979-12-13	14100	A
USGS	05344500	1979-12-14	12300	A
USGS	05344500	1979-12-15	11900	A
USGS	05344500	1979-12-16	12000	A
USGS	05344500	1979-12-17	11800	A
USGS	05344500	1979-12-18	10800	A
USGS	05344500	1979-12-19	11200	A
USGS	05344500	1979-12-20	12700	A
USGS	05344500	1979-12-21	13300	A
USGS	05344500	1979-12-22	13200	A
USGS	05344500	1979-12-23	13500	A
USGS	05344500	1979-12-24	13600	A
USGS	05344500	1979-12-25	12900	A
USGS	05344500	1979-12-26	12500	A
USGS	05344500	1979-12-27	13100	A
USGS	05344500	1979-12-28	13200	A
USGS	05344500	1979-12-29	13200	A
USGS	05344500	1979-12-30	12900	A
USGS	05344500	1979-12-31	12800	A
USGS	05344500	1980-01-01	12600	A
USGS	05344500	1980-01-02	12200	A
USGS	05344500	1980-01-03	12100	A
USGS	05344500	1980-01-04	11800	A
USGS	05344500	1980-01-05	11000	A
USGS	05344500	1980-01-06	10900	A
USGS	05344500	1980-01-07	10800	A
USGS	05344500	1980-01-08	9000	A
USGS	05344500	1980-01-09	7660	A
USGS	05344500	1980-01-10	8600	A
USGS	05344500	1980-01-11	9330	A
USGS	05344500	1980-01-12	9240	A
USGS	05344500	1980-01-13	9270	A
USGS	05344500	1980-01-14	9490	A
USGS	05344500	1980-01-15	11200	A
USGS	05344500	1980-01-16	10800	A
USGS	05344500	1980-01-17	11200	A
USGS	05344500	1980-01-18	11100	A
USGS	05344500	1980-01-19	11500	A
USGS	05344500	1980-01-20	11000	A
USGS	05344500	1980-01-21	10400	A
USGS	05344500	1980-01-22	10500	A
USGS	05344500	1980-01-23	10400	A
USGS	05344500	1980-01-24	9460	A
USGS	05344500	1980-01-25	9590	A
USGS	05344500	1980-01-26	10500	A
USGS	05344500	1980-01-27	9450	A
USGS	05344500	1980-01-28	8630	A
USGS	05344500	1980-01-29	9820	A
USGS	05344500	1980-01-30	9510	A
USGS	05344500	1980-01-31	9560	A
USGS	05344500	1980-02-01	9690	A
USGS	05344500	1980-02-02	9250	A
USGS	05344500	1980-02-03	9040	A
USGS	05344500	1980-02-04	8700	A
USGS	05344500	1980-02-05	8700	A
USGS	05344500	1980-02-06	9340	A
USGS	05344500	1980-02-07	9510	A
USGS	05344500	1980-02-08	8980	A
USGS	05344500	1980-02-09	9070	A
USGS	05344500	1980-02-10	9350	A
USGS	05344500	1980-02-11	9000	A
USGS	05344500	1980-02-12	9460	A
USGS	05344500	1980-02-13	9130	A
USGS	05344500	1980-02-14	9400	A
USGS	05344500	1980-02-15	9430	A
USGS	05344500	1980-02-16	9210	A
USGS	05344500	1980-02-17	9610	A
USGS	05344500	1980-02-18	8390	A
USGS	05344500	1980-02-19	9390	A
USGS	05344500	1980-02-20	9600	A
USGS	05344500	1980-02-21	9970	A
USGS	05344500	1980-02-22	9740	A
USGS	05344500	1980-02-23	10000	A
USGS	05344500	1980-02-24	9540	A
USGS	05344500	1980-02-25	9110	A
USGS	05344500	1980-02-26	9330	A
USGS	05344500	1980-02-27	8240	A
USGS	05344500	1980-02-28	9210	A
USGS	05344500	1980-02-29	9110	A
USGS	05344500	1980-03-01	8810	A
USGS	05344500	1980-03-02	8770	A
USGS	05344500	1980-03-03	8670	A
USGS	05344500	1980-03-04	9210	A
USGS	05344500	1980-03-05	8980	A
USGS	05344500	1980-03-06	8710	A
USGS	05344500	1980-03-07	8590	A
USGS	05344500	1980-03-08	8840	A
USGS	05344500	1980-03-09	8830	A
USGS	05344500	1980-03-10	8960	A
USGS	05344500	1980-03-11	9130	A
USGS	05344500	1980-03-12	8780	A
USGS	05344500	1980-03-13	8870	A
USGS	05344500	1980-03-14	8760	A
USGS	05344500	1980-03-15	9180	A
USGS	05344500	1980-03-16	9310	A
USGS	05344500	1980-03-17	10000	A
USGS	05344500	1980-03-18	9130	A
USGS	05344500	1980-03-19	9560	A
USGS	05344500	1980-03-20	12100	A
USGS	05344500	1980-03-21	18500	A
USGS	05344500	1980-03-22	21800	A
USGS	05344500	1980-03-23	21000	A
USGS	05344500	1980-03-24	21400	A
USGS	05344500	1980-03-25	22000	A
USGS	05344500	1980-03-26	22100	A
USGS	05344500	1980-03-27	23100	A
USGS	05344500	1980-03-28	24500	A
USGS	05344500	1980-03-29	23500	A
USGS	05344500	1980-03-30	24700	A
USGS	05344500	1980-03-31	25000	A
USGS	05344500	1980-04-01	25200	A
USGS	05344500	1980-04-02	27200	A
USGS	05344500	1980-04-03	28400	A
USGS	05344500	1980-04-04	29900	A
USGS	05344500	1980-04-05	32200	A
USGS	05344500	1980-04-06	35200	A
USGS	05344500	1980-04-07	36400	A
USGS	05344500	1980-04-08	37400	A
USGS	05344500	1980-04-09	39000	A
USGS	05344500	1980-04-10	42000	A
USGS	05344500	1980-04-11	43100	A
USGS	05344500	1980-04-12	41400	A
USGS	05344500	1980-04-13	41200	A
USGS	05344500	1980-04-14	39100	A
USGS	05344500	1980-04-15	38400	A
USGS	05344500	1980-04-16	36800	A
USGS	05344500	1980-04-17	35000	A
USGS	05344500	1980-04-18	32500	A
USGS	05344500	1980-04-19	30500	A
USGS	05344500	1980-04-20	29500	A
USGS	05344500	1980-04-21	26900	A
USGS	05344500	1980-04-22	25200	A
USGS	05344500	1980-04-23	24800	A
USGS	05344500	1980-04-24	24500	A
USGS	05344500	1980-04-25	23200	A
USGS	05344500	1980-04-26	22600	A
USGS	05344500	1980-04-27	22000	A
USGS	05344500	1980-04-28	20300	A
USGS	05344500	1980-04-29	19900	A
USGS	05344500	1980-04-30	18600	A
USGS	05344500	1980-05-01	18400	A
USGS	05344500	1980-05-02	18100	A
USGS	05344500	1980-05-03	17100	A
USGS	05344500	1980-05-04	16300	A
USGS	05344500	1980-05-05	16400	A
USGS	05344500	1980-05-06	15300	A
USGS	05344500	1980-05-07	14800	A
USGS	05344500	1980-05-08	13500	A
USGS	05344500	1980-05-09	12600	A
USGS	05344500	1980-05-10	11800	A
USGS	05344500	1980-05-11	11200	A
USGS	05344500	1980-05-12	11900	A
USGS	05344500	1980-05-13	12200	A
USGS	05344500	1980-05-14	11500	A
USGS	05344500	1980-05-15	11700	A
USGS	05344500	1980-05-16	11300	A
USGS	05344500	1980-05-17	10800	A
USGS	05344500	1980-05-18	10300	A
USGS	05344500	1980-05-19	11600	A
USGS	05344500	1980-05-20	11200	A
USGS	05344500	1980-05-21	10700	A
USGS	05344500	1980-05-22	11000	A
USGS	05344500	1980-05-23	9440	A
USGS	05344500	1980-05-24	10200	A
USGS	05344500	1980-05-25	9190	A
USGS	05344500	1980-05-26	8870	A
USGS	05344500	1980-05-27	8310	A
USGS	05344500	1980-05-28	8660	A
USGS	05344500	1980-05-29	8090	A
USGS	05344500	1980-05-30	8260	A
USGS	05344500	1980-05-31	8120	A
USGS	05344500	1980-06-01	8130	A
USGS	05344500	1980-06-02	9550	A
USGS	05344500	1980-06-03	13300	A
USGS	05344500	1980-06-04	14600	A
USGS	05344500	1980-06-05	19300	A
USGS	05344500	1980-06-06	23700	A
USGS	05344500	1980-06-07	24600	A
USGS	05344500	1980-06-08	27300	A
USGS	05344500	1980-06-09	27800	A
USGS	05344500	1980-06-10	28500	A
USGS	05344500	1980-06-11	27400	A
USGS	05344500	1980-06-12	27000	A
USGS	05344500	1980-06-13	27400	A
USGS	05344500	1980-06-14	27900	A
USGS	05344500	1980-06-15	27700	A
USGS	05344500	1980-06-16	26700	A
USGS	05344500	1980-06-17	25000	A
USGS	05344500	1980-06-18	21500	A
USGS	05344500	1980-06-19	20600	A
USGS	05344500	1980-06-20	19600	A
USGS	05344500	1980-06-21	18400	A
USGS	05344500	1980-06-22	17400	A
USGS	05344500	1980-06-23	16500	A
USGS	05344500	1980-06-24	15400	A
USGS	05344500	1980-06-25	15100	A
USGS	05344500	1980-06-26	14100	A
USGS	05344500	1980-06-27	13100	A
USGS	05344500	1980-06-28	12500	A
USGS	05344500	1980-06-29	11800	A
USGS	05344500	1980-06-30	11600	A
USGS	05344500	1980-07-01	11900	A
USGS	05344500	1980-07-02	11400	A
USGS	05344500	1980-07-03	10500	A
USGS	05344500	1980-07-04	10100	A
USGS	05344500	1980-07-05	9780	A
USGS	05344500	1980-07-06	9080	A
USGS	05344500	1980-07-07	9440	A
USGS	05344500	1980-07-08	9710	A
USGS	05344500	1980-07-09	8590	A
USGS	05344500	1980-07-10	8070	A
USGS	05344500	1980-07-11	7530	A
USGS	05344500	1980-07-12	7480	A
USGS	05344500	1980-07-13	7180	A
USGS	05344500	1980-07-14	6870	A
USGS	05344500	1980-07-15	7120	A
USGS	05344500	1980-07-16	7750	A
USGS	05344500	1980-07-17	7340	A
USGS	05344500	1980-07-18	7200	A
USGS	05344500	1980-07-19	6490	A
USGS	05344500	1980-07-20	6740	A
USGS	05344500	1980-07-21	7140	A
USGS	05344500	1980-07-22	7160	A
USGS	05344500	1980-07-23	7510	A
USGS	05344500	1980-07-24	7350	A
USGS	05344500	1980-07-25	7600	A
USGS	05344500	1980-07-26	7660	A
USGS	05344500	1980-07-27	6820	A
USGS	05344500	1980-07-28	6740	A
USGS	05344500	1980-07-29	7510	A
USGS	05344500	1980-07-30	7180	A
USGS	05344500	1980-07-31	6340	A
USGS	05344500	1980-08-01	6080	A
USGS	05344500	1980-08-02	5670	A
USGS	05344500	1980-08-03	5830	A
USGS	05344500	1980-08-04	5440	A
USGS	05344500	1980-08-05	5440	A
USGS	05344500	1980-08-06	5360	A
USGS	05344500	1980-08-07	5360	A
USGS	05344500	1980-08-08	5990	A
USGS	05344500	1980-08-09	8880	A
USGS	05344500	1980-08-10	9040	A
USGS	05344500	1980-08-11	8570	A
USGS	05344500	1980-08-12	8510	A
USGS	05344500	1980-08-13	8170	A
USGS	05344500	1980-08-14	7900	A
USGS	05344500	1980-08-15	8000	A
USGS	05344500	1980-08-16	7210	A
USGS	05344500	1980-08-17	6770	A
USGS	05344500	1980-08-18	7110	A
USGS	05344500	1980-08-19	6730	A
USGS	05344500	1980-08-20	7000	A
USGS	05344500	1980-08-21	7290	A
USGS	05344500	1980-08-22	7730	A
USGS	05344500	1980-08-23	8250	A
USGS	05344500	1980-08-24	8410	A
USGS	05344500	1980-08-25	8400	A
USGS	05344500	1980-08-26	8740	A
USGS	05344500	1980-08-27	9350	A
USGS	05344500	1980-08-28	9100	A
USGS	05344500	1980-08-29	8870	A
USGS	05344500	1980-08-30	9300	A
USGS	05344500	1980-08-31	9590	A
USGS	05344500	1980-09-01	8730	A
USGS	05344500	1980-09-02	8690	A
USGS	05344500	1980-09-03	8780	A
USGS	05344500	1980-09-04	9380	A
USGS	05344500	1980-09-05	11000	A
USGS	05344500	1980-09-06	11800	A
USGS	05344500	1980-09-07	13700	A
USGS	05344500	1980-09-08	13300	A
USGS	05344500	1980-09-09	14100	A
USGS	05344500	1980-09-10	13100	A
USGS	05344500	1980-09-11	12600	A
USGS	05344500	1980-09-12	12100	A
USGS	05344500	1980-09-13	13900	A
USGS	05344500	1980-09-14	16300	A
USGS	05344500	1980-09-15	16900	A
USGS	05344500	1980-09-16	17900	A
USGS	05344500	1980-09-17	17400	A
USGS	05344500	1980-09-18	16600	A
USGS	05344500	1980-09-19	17100	A
USGS	05344500	1980-09-20	16300	A
USGS	05344500	1980-09-21	15800	A
USGS	05344500	1980-09-22	13300	A
USGS	05344500	1980-09-23	13300	A
USGS	05344500	1980-09-24	12600	A
USGS	05344500	1980-09-25	12700	A
USGS	05344500	1980-09-26	12800	A
USGS	05344500	1980-09-27	12200	A
USGS	05344500	1980-09-28	12300	A
USGS	05344500	1980-09-29	12400	A
USGS	05344500	1980-09-30	12500	A
USGS	05344500	1980-10-01	12000	A
USGS	05344500	1980-10-02	12300	A
USGS	05344500	1980-10-03	11500	A
USGS	05344500	1980-10-04	11300	A
USGS	05344500	1980-10-05	11100	A
USGS	05344500	1980-10-06	10600	A
USGS	05344500	1980-10-07	10300	A
USGS	05344500	1980-10-08	9880	A
USGS	05344500	1980-10-09	9460	A
USGS	05344500	1980-10-10	8820	A
USGS	05344500	1980-10-11	9590	A
USGS	05344500	1980-10-12	8600	A
USGS	05344500	1980-10-13	8130	A
USGS	05344500	1980-10-14	8140	A
USGS	05344500	1980-10-15	8670	A
USGS	05344500	1980-10-16	8750	A
USGS	05344500	1980-10-17	8760	A
USGS	05344500	1980-10-18	8580	A
USGS	05344500	1980-10-19	8370	A
USGS	05344500	1980-10-20	9410	A
USGS	05344500	1980-10-21	8980	A
USGS	05344500	1980-10-22	8990	A
USGS	05344500	1980-10-23	9180	A
USGS	05344500	1980-10-24	8660	A
USGS	05344500	1980-10-25	9120	A
USGS	05344500	1980-10-26	9470	A
USGS	05344500	1980-10-27	9920	A
USGS	05344500	1980-10-28	9890	A
USGS	05344500	1980-10-29	10300	A
USGS	05344500	1980-10-30	10500	A
USGS	05344500	1980-10-31	10700	A
USGS	05344500	1980-11-01	10400	A
USGS	05344500	1980-11-02	9130	A
USGS	05344500	1980-11-03	10100	A
USGS	05344500	1980-11-04	10200	A
USGS	05344500	1980-11-05	9630	A
USGS	05344500	1980-11-06	8890	A
USGS	05344500	1980-11-07	9870	A
USGS	05344500	1980-11-08	9890	A
USGS	05344500	1980-11-09	9440	A
USGS	05344500	1980-11-10	9830	A
USGS	05344500	1980-11-11	9930	A
USGS	05344500	1980-11-12	9310	A
USGS	05344500	1980-11-13	9550	A
USGS	05344500	1980-11-14	9350	A
USGS	05344500	1980-11-15	9480	A
USGS	05344500	1980-11-16	9810	A
USGS	05344500	1980-11-17	9360	A
USGS	05344500	1980-11-18	9210	A
USGS	05344500	1980-11-19	9330	A
USGS	05344500	1980-11-20	8970	A
USGS	05344500	1980-11-21	8730	A
USGS	05344500	1980-11-22	9130	A
USGS	05344500	1980-11-23	8320	A
USGS	05344500	1980-11-24	8510	A
USGS	05344500	1980-11-25	9360	A
USGS	05344500	1980-11-26	8690	A
USGS	05344500	1980-11-27	7970	A
USGS	05344500	1980-11-28	6690	A
USGS	05344500	1980-11-29	7220	A
USGS	05344500	1980-11-30	8400	A
USGS	05344500	1980-12-01	7940	A
USGS	05344500	1980-12-02	7980	A
USGS	05344500	1980-12-03	6490	A
USGS	05344500	1980-12-04	4270	A
USGS	05344500	1980-12-05	5170	A
USGS	05344500	1980-12-06	7010	A
USGS	05344500	1980-12-07	7530	A
USGS	05344500	1980-12-08	8250	A
USGS	05344500	1980-12-09	7960	A
USGS	05344500	1980-12-10	6560	A
USGS	05344500	1980-12-11	6890	A
USGS	05344500	1980-12-12	5310	A
USGS	05344500	1980-12-13	6120	A
USGS	05344500	1980-12-14	7330	A
USGS	05344500	1980-12-15	6500	A
USGS	05344500	1980-12-16	7340	A
USGS	05344500	1980-12-17	7570	A
USGS	05344500	1980-12-18	7610	A
USGS	05344500	1980-12-19	7570	A
USGS	05344500	1980-12-20	5060	A
USGS	05344500	1980-12-21	5020	A
USGS	05344500	1980-12-22	5030	A
USGS	05344500	1980-12-23	6360	A
USGS	05344500	1980-12-24	6290	A
USGS	05344500	1980-12-25	6330	A
USGS	05344500	1980-12-26	5130	A
USGS	05344500	1980-12-27	5860	A
USGS	05344500	1980-12-28	5930	A
USGS	05344500	1980-12-29	5980	A
USGS	05344500	1980-12-30	6500	A
USGS	05344500	1980-12-31	6590	A
USGS	05344500	1981-01-01	7010	A
USGS	05344500	1981-01-02	6710	A
USGS	05344500	1981-01-03	6200	A
USGS	05344500	1981-01-04	6130	A
USGS	05344500	1981-01-05	5210	A
USGS	05344500	1981-01-06	6000	A
USGS	05344500	1981-01-07	5760	A
USGS	05344500	1981-01-08	6210	A
USGS	05344500	1981-01-09	6030	A
USGS	05344500	1981-01-10	6140	A
USGS	05344500	1981-01-11	5190	A
USGS	05344500	1981-01-12	5170	A
USGS	05344500	1981-01-13	5670	A
USGS	05344500	1981-01-14	5550	A
USGS	05344500	1981-01-15	5800	A
USGS	05344500	1981-01-16	5710	A
USGS	05344500	1981-01-17	5090	A
USGS	05344500	1981-01-18	5580	A
USGS	05344500	1981-01-19	5380	A
USGS	05344500	1981-01-20	5380	A
USGS	05344500	1981-01-21	5800	A
USGS	05344500	1981-01-22	5560	A
USGS	05344500	1981-01-23	5260	A
USGS	05344500	1981-01-24	5540	A
USGS	05344500	1981-01-25	5300	A
USGS	05344500	1981-01-26	4710	A
USGS	05344500	1981-01-27	5560	A
USGS	05344500	1981-01-28	5270	A
USGS	05344500	1981-01-29	5240	A
USGS	05344500	1981-01-30	5130	A
USGS	05344500	1981-01-31	5000	A
USGS	05344500	1981-02-01	5110	A
USGS	05344500	1981-02-02	5420	A
USGS	05344500	1981-02-03	4100	A
USGS	05344500	1981-02-04	4690	A
USGS	05344500	1981-02-05	5210	A
USGS	05344500	1981-02-06	5160	A
USGS	05344500	1981-02-07	5320	A
USGS	05344500	1981-02-08	5610	A
USGS	05344500	1981-02-09	5170	A
USGS	05344500	1981-02-10	5370	A
USGS	05344500	1981-02-11	5300	A
USGS	05344500	1981-02-12	4460	A
USGS	05344500	1981-02-13	5110	A
USGS	05344500	1981-02-14	5110	A
USGS	05344500	1981-02-15	4330	A
USGS	05344500	1981-02-16	5860	A
USGS	05344500	1981-02-17	5610	A
USGS	05344500	1981-02-18	5480	A
USGS	05344500	1981-02-19	6270	A
USGS	05344500	1981-02-20	6050	A
USGS	05344500	1981-02-21	6120	A
USGS	05344500	1981-02-22	6530	A
USGS	05344500	1981-02-23	7340	A
USGS	05344500	1981-02-24	8080	A
USGS	05344500	1981-02-25	8020	A
USGS	05344500	1981-02-26	8380	A
USGS	05344500	1981-02-27	8860	A
USGS	05344500	1981-02-28	9720	A
USGS	05344500	1981-03-01	10600	A
USGS	05344500	1981-03-02	10100	A
USGS	05344500	1981-03-03	10300	A
USGS	05344500	1981-03-04	9370	A
USGS	05344500	1981-03-05	9420	A
USGS	05344500	1981-03-06	9280	A
USGS	05344500	1981-03-07	8720	A
USGS	05344500	1981-03-08	8500	A
USGS	05344500	1981-03-09	8250	A
USGS	05344500	1981-03-10	8650	A
USGS	05344500	1981-03-11	8090	A
USGS	05344500	1981-03-12	8190	A
USGS	05344500	1981-03-13	8590	A
USGS	05344500	1981-03-14	8230	A
USGS	05344500	1981-03-15	9040	A
USGS	05344500	1981-03-16	8870	A
USGS	05344500	1981-03-17	9430	A
USGS	05344500	1981-03-18	9470	A
USGS	05344500	1981-03-19	9740	A
USGS	05344500	1981-03-20	9620	A
USGS	05344500	1981-03-21	9160	A
USGS	05344500	1981-03-22	9090	A
USGS	05344500	1981-03-23	8880	A
USGS	05344500	1981-03-24	8850	A
USGS	05344500	1981-03-25	9060	A
USGS	05344500	1981-03-26	8240	A
USGS	05344500	1981-03-27	8550	A
USGS	05344500	1981-03-28	9010	A
USGS	05344500	1981-03-29	9220	A
USGS	05344500	1981-03-30	9560	A
USGS	05344500	1981-03-31	12300	A
USGS	05344500	1981-04-01	14100	A
USGS	05344500	1981-04-02	18000	A
USGS	05344500	1981-04-03	17000	A
USGS	05344500	1981-04-04	16300	A
USGS	05344500	1981-04-05	18300	A
USGS	05344500	1981-04-06	17800	A
USGS	05344500	1981-04-07	16800	A
USGS	05344500	1981-04-08	17200	A
USGS	05344500	1981-04-09	17300	A
USGS	05344500	1981-04-10	17000	A
USGS	05344500	1981-04-11	17500	A
USGS	05344500	1981-04-12	17200	A
USGS	05344500	1981-04-13	17000	A
USGS	05344500	1981-04-14	16400	A
USGS	05344500	1981-04-15	16900	A
USGS	05344500	1981-04-16	17400	A
USGS	05344500	1981-04-17	17000	A
USGS	05344500	1981-04-18	16300	A
USGS	05344500	1981-04-19	16400	A
USGS	05344500	1981-04-20	16500	A
USGS	05344500	1981-04-21	17300	A
USGS	05344500	1981-04-22	15600	A
USGS	05344500	1981-04-23	15600	A
USGS	05344500	1981-04-24	17800	A
USGS	05344500	1981-04-25	21600	A
USGS	05344500	1981-04-26	25500	A
USGS	05344500	1981-04-27	29200	A
USGS	05344500	1981-04-28	28300	A
USGS	05344500	1981-04-29	30200	A
USGS	05344500	1981-04-30	29800	A
USGS	05344500	1981-05-01	30300	A
USGS	05344500	1981-05-02	28200	A
USGS	05344500	1981-05-03	29700	A
USGS	05344500	1981-05-04	29500	A
USGS	05344500	1981-05-05	28300	A
USGS	05344500	1981-05-06	30400	A
USGS	05344500	1981-05-07	29600	A
USGS	05344500	1981-05-08	29000	A
USGS	05344500	1981-05-09	28000	A
USGS	05344500	1981-05-10	25900	A
USGS	05344500	1981-05-11	25500	A
USGS	05344500	1981-05-12	24300	A
