#44.05522887990648  -91.63620963509061 189 Distance 125.5km
# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2017-11-29 18:42:31 EST       (vaww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 05378500 MISSISSIPPI RIVER AT WINONA, MN
# -----------------------------------------------------------------------------------
#
# Data provided for site 05378500
#            TS   parameter     statistic     Description
#         73676       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	73676_00060_00003	73676_00060_00003_cd
USGS	05378500	1970-06-17	32300	A
USGS	05378500	1970-06-18	36000	A
USGS	05378500	1970-06-19	35700	A
USGS	05378500	1970-06-20	33800	A
USGS	05378500	1970-06-21	35300	A
USGS	05378500	1970-06-22	35200	A
USGS	05378500	1970-06-23	32800	A
USGS	05378500	1970-06-24	31500	A
USGS	05378500	1970-06-25	30900	A
USGS	05378500	1970-06-26	29100	A
USGS	05378500	1970-06-27	28700	A
USGS	05378500	1970-06-28	29200	A
USGS	05378500	1970-06-29	27700	A
USGS	05378500	1970-06-30	24800	A
USGS	05378500	1970-07-01	25500	A
USGS	05378500	1970-07-02	25600	A
USGS	05378500	1970-07-03	25200	A
USGS	05378500	1970-07-04	23000	A
USGS	05378500	1970-07-05	19000	A
USGS	05378500	1970-07-06	16600	A
USGS	05378500	1970-07-07	14300	A
USGS	05378500	1970-07-08	12000	A
USGS	05378500	1970-07-09	12100	A
USGS	05378500	1970-07-10	12400	A
USGS	05378500	1970-07-11	14800	A
USGS	05378500	1970-07-12	16300	A
USGS	05378500	1970-07-13	15600	A
USGS	05378500	1970-07-14	15800	A
USGS	05378500	1970-07-15	14600	A
USGS	05378500	1970-07-16	16600	A
USGS	05378500	1970-07-17	16300	A
USGS	05378500	1970-07-18	15900	A
USGS	05378500	1970-07-19	16200	A
USGS	05378500	1970-07-20	16700	A
USGS	05378500	1970-07-21	17000	A
USGS	05378500	1970-07-22	17100	A
USGS	05378500	1970-07-23	16900	A
USGS	05378500	1970-07-24	13800	A
USGS	05378500	1970-07-25	12800	A
USGS	05378500	1970-07-26	12900	A
USGS	05378500	1970-07-27	13100	A
USGS	05378500	1970-07-28	14100	A
USGS	05378500	1970-07-29	14900	A
USGS	05378500	1970-07-30	15900	A
USGS	05378500	1970-07-31	15600	A
USGS	05378500	1970-08-01	14800	A
USGS	05378500	1970-08-02	14800	A
USGS	05378500	1970-08-03	14300	A
USGS	05378500	1970-08-04	12900	A
USGS	05378500	1970-08-05	11800	A
USGS	05378500	1970-08-06	11300	A
USGS	05378500	1970-08-07	10500	A
USGS	05378500	1970-08-08	10800	A
USGS	05378500	1970-08-09	11100	A
USGS	05378500	1970-08-10	13200	A
USGS	05378500	1970-08-11	12700	A
USGS	05378500	1970-08-12	11700	A
USGS	05378500	1970-08-13	10600	A
USGS	05378500	1970-08-14	10100	A
USGS	05378500	1970-08-15	9200	A
USGS	05378500	1970-08-16	9950	A
USGS	05378500	1970-08-17	10500	A
USGS	05378500	1970-08-18	10700	A
USGS	05378500	1970-08-19	9200	A
USGS	05378500	1970-08-20	9940	A
USGS	05378500	1970-08-21	9900	A
USGS	05378500	1970-08-22	9300	A
USGS	05378500	1970-08-23	9200	A
USGS	05378500	1970-08-24	9200	A
USGS	05378500	1970-08-25	8500	A
USGS	05378500	1970-08-26	8000	A
USGS	05378500	1970-08-27	8000	A
USGS	05378500	1970-08-28	9000	A
USGS	05378500	1970-08-29	11700	A
USGS	05378500	1970-08-30	10800	A
USGS	05378500	1970-08-31	9300	A
USGS	05378500	1970-09-01	7600	A
USGS	05378500	1970-09-02	7400	A
USGS	05378500	1970-09-03	7200	A
USGS	05378500	1970-09-04	6700	A
USGS	05378500	1970-09-05	7400	A
USGS	05378500	1970-09-06	9000	A
USGS	05378500	1970-09-07	9700	A
USGS	05378500	1970-09-08	12600	A
USGS	05378500	1970-09-09	13500	A
USGS	05378500	1970-09-10	15400	A
USGS	05378500	1970-09-11	12700	A
USGS	05378500	1970-09-12	9210	A
USGS	05378500	1970-09-13	9870	A
USGS	05378500	1970-09-14	11100	A
USGS	05378500	1970-09-15	11100	A
USGS	05378500	1970-09-16	10700	A
USGS	05378500	1970-09-17	10600	A
USGS	05378500	1970-09-18	9540	A
USGS	05378500	1970-09-19	10500	A
USGS	05378500	1970-09-20	9980	A
USGS	05378500	1970-09-21	8720	A
USGS	05378500	1970-09-22	9440	A
USGS	05378500	1970-09-23	11900	A
USGS	05378500	1970-09-24	12000	A
USGS	05378500	1970-09-25	13400	A
USGS	05378500	1970-09-26	14600	A
USGS	05378500	1970-09-27	15100	A
USGS	05378500	1970-09-28	11200	A
USGS	05378500	1970-09-29	9400	A
USGS	05378500	1970-09-30	8960	A
USGS	05378500	1970-10-01	9280	A
USGS	05378500	1970-10-02	8100	A
USGS	05378500	1970-10-03	8810	A
USGS	05378500	1970-10-04	9740	A
USGS	05378500	1970-10-05	10500	A
USGS	05378500	1970-10-06	11200	A
USGS	05378500	1970-10-07	10800	A
USGS	05378500	1970-10-08	12600	A
USGS	05378500	1970-10-09	20900	A
USGS	05378500	1970-10-10	31000	A
USGS	05378500	1970-10-11	29000	A
USGS	05378500	1970-10-12	22000	A
USGS	05378500	1970-10-13	25200	A
USGS	05378500	1970-10-14	25400	A
USGS	05378500	1970-10-15	25300	A
USGS	05378500	1970-10-16	24400	A
USGS	05378500	1970-10-17	22500	A
USGS	05378500	1970-10-18	22600	A
USGS	05378500	1970-10-19	20500	A
USGS	05378500	1970-10-20	17700	A
USGS	05378500	1970-10-21	17900	A
USGS	05378500	1970-10-22	18000	A
USGS	05378500	1970-10-23	16200	A
USGS	05378500	1970-10-24	17400	A
USGS	05378500	1970-10-25	21500	A
USGS	05378500	1970-10-26	19300	A
USGS	05378500	1970-10-27	20200	A
USGS	05378500	1970-10-28	23100	A
USGS	05378500	1970-10-29	33000	A
USGS	05378500	1970-10-30	31200	A
USGS	05378500	1970-10-31	33300	A
USGS	05378500	1970-11-01	36900	A
USGS	05378500	1970-11-02	39400	A
USGS	05378500	1970-11-03	41100	A
USGS	05378500	1970-11-04	40200	A
USGS	05378500	1970-11-05	39200	A
USGS	05378500	1970-11-06	39000	A
USGS	05378500	1970-11-07	39600	A
USGS	05378500	1970-11-08	39300	A
USGS	05378500	1970-11-09	40800	A
USGS	05378500	1970-11-10	41700	A
USGS	05378500	1970-11-11	40900	A
USGS	05378500	1970-11-12	45000	A
USGS	05378500	1970-11-13	48900	A
USGS	05378500	1970-11-14	49200	A
USGS	05378500	1970-11-15	50900	A
USGS	05378500	1970-11-16	52100	A
USGS	05378500	1970-11-17	52900	A
USGS	05378500	1970-11-18	54100	A
USGS	05378500	1970-11-19	53200	A
USGS	05378500	1970-11-20	51900	A
USGS	05378500	1970-11-21	48600	A
USGS	05378500	1970-11-22	46100	A
USGS	05378500	1970-11-23	43000	A
USGS	05378500	1970-11-24	36600	A
USGS	05378500	1970-11-25	39800	A
USGS	05378500	1970-11-26	34200	A
USGS	05378500	1970-11-27	27700	A
USGS	05378500	1970-11-28	25600	A
USGS	05378500	1970-11-29	27100	A
USGS	05378500	1970-11-30	29100	A
USGS	05378500	1970-12-01	30400	A
USGS	05378500	1970-12-02	35600	A
USGS	05378500	1970-12-03	36800	A
USGS	05378500	1970-12-04	32500	A
USGS	05378500	1970-12-05	32500	A
USGS	05378500	1970-12-06	23900	A
USGS	05378500	1970-12-07	21200	A
USGS	05378500	1970-12-08	14500	A
USGS	05378500	1970-12-09	18500	A
USGS	05378500	1970-12-10	21100	A
USGS	05378500	1970-12-11	25600	A
USGS	05378500	1970-12-12	29100	A
USGS	05378500	1970-12-13	29400	A
USGS	05378500	1970-12-14	31000	A
USGS	05378500	1970-12-15	31600	A
USGS	05378500	1970-12-16	32000	A
USGS	05378500	1970-12-17	32100	A
USGS	05378500	1970-12-18	35100	A
USGS	05378500	1970-12-19	33500	A
USGS	05378500	1970-12-20	29000	A
USGS	05378500	1970-12-21	26400	A
USGS	05378500	1970-12-22	21500	A
USGS	05378500	1970-12-23	20700	A
USGS	05378500	1970-12-24	20600	A
USGS	05378500	1970-12-25	20000	A
USGS	05378500	1970-12-26	18500	A
USGS	05378500	1970-12-27	17900	A
USGS	05378500	1970-12-28	17700	A
USGS	05378500	1970-12-29	16200	A
USGS	05378500	1970-12-30	15300	A
USGS	05378500	1970-12-31	17200	A
USGS	05378500	1971-01-01	19200	A
USGS	05378500	1971-01-02	20700	A
USGS	05378500	1971-01-03	21200	A
USGS	05378500	1971-01-04	21000	A
USGS	05378500	1971-01-05	20600	A
USGS	05378500	1971-01-06	17200	A
USGS	05378500	1971-01-07	17000	A
USGS	05378500	1971-01-08	16700	A
USGS	05378500	1971-01-09	16800	A
USGS	05378500	1971-01-10	16900	A
USGS	05378500	1971-01-11	16900	A
USGS	05378500	1971-01-12	16600	A
USGS	05378500	1971-01-13	15500	A
USGS	05378500	1971-01-14	15700	A
USGS	05378500	1971-01-15	15800	A
USGS	05378500	1971-01-16	15900	A
USGS	05378500	1971-01-17	15900	A
USGS	05378500	1971-01-18	15900	A
USGS	05378500	1971-01-19	16000	A
USGS	05378500	1971-01-20	16000	A
USGS	05378500	1971-01-21	16000	A
USGS	05378500	1971-01-22	16100	A
USGS	05378500	1971-01-23	16000	A
USGS	05378500	1971-01-24	16100	A
USGS	05378500	1971-01-25	16200	A
USGS	05378500	1971-01-26	16200	A
USGS	05378500	1971-01-27	16300	A
USGS	05378500	1971-01-28	16800	A
USGS	05378500	1971-01-29	16600	A
USGS	05378500	1971-01-30	16500	A
USGS	05378500	1971-01-31	16600	A
USGS	05378500	1971-02-01	16400	A
USGS	05378500	1971-02-02	15100	A
USGS	05378500	1971-02-03	14100	A
USGS	05378500	1971-02-04	14300	A
USGS	05378500	1971-02-05	15200	A
USGS	05378500	1971-02-06	15000	A
USGS	05378500	1971-02-07	14800	A
USGS	05378500	1971-02-08	14800	A
USGS	05378500	1971-02-09	14700	A
USGS	05378500	1971-02-10	14700	A
USGS	05378500	1971-02-11	15000	A
USGS	05378500	1971-02-12	16400	A
USGS	05378500	1971-02-13	16500	A
USGS	05378500	1971-02-14	16500	A
USGS	05378500	1971-02-15	16400	A
USGS	05378500	1971-02-16	16300	A
USGS	05378500	1971-02-17	17600	A
USGS	05378500	1971-02-18	18500	A
USGS	05378500	1971-02-19	20200	A
USGS	05378500	1971-02-20	20600	A
USGS	05378500	1971-02-21	19800	A
USGS	05378500	1971-02-22	16600	A
USGS	05378500	1971-02-23	16600	A
USGS	05378500	1971-02-24	17300	A
USGS	05378500	1971-02-25	18400	A
USGS	05378500	1971-02-26	18000	A
USGS	05378500	1971-02-27	19800	A
USGS	05378500	1971-02-28	20000	A
USGS	05378500	1971-03-01	21100	A
USGS	05378500	1971-03-02	22000	A
USGS	05378500	1971-03-03	21700	A
USGS	05378500	1971-03-04	20500	A
USGS	05378500	1971-03-05	22200	A
USGS	05378500	1971-03-06	23000	A
USGS	05378500	1971-03-07	23000	A
USGS	05378500	1971-03-08	21900	A
USGS	05378500	1971-03-09	19400	A
USGS	05378500	1971-03-10	18600	A
USGS	05378500	1971-03-11	18400	A
USGS	05378500	1971-03-12	19500	A
USGS	05378500	1971-03-13	21200	A
USGS	05378500	1971-03-14	24500	A
USGS	05378500	1971-03-15	27100	A
USGS	05378500	1971-03-16	33200	A
USGS	05378500	1971-03-17	39000	A
USGS	05378500	1971-03-18	38500	A
USGS	05378500	1971-03-19	42000	A
USGS	05378500	1971-03-20	42800	A
USGS	05378500	1971-03-21	44100	A
USGS	05378500	1971-03-22	45400	A
USGS	05378500	1971-03-23	44500	A
USGS	05378500	1971-03-24	46700	A
USGS	05378500	1971-03-25	48800	A
USGS	05378500	1971-03-26	49400	A
USGS	05378500	1971-03-27	55500	A
USGS	05378500	1971-03-28	54800	A
USGS	05378500	1971-03-29	54300	A
USGS	05378500	1971-03-30	57600	A
USGS	05378500	1971-03-31	61400	A
USGS	05378500	1971-04-01	64900	A
USGS	05378500	1971-04-02	69900	A
USGS	05378500	1971-04-03	74300	A
USGS	05378500	1971-04-04	76200	A
USGS	05378500	1971-04-05	74000	A
USGS	05378500	1971-04-06	73400	A
USGS	05378500	1971-04-07	73200	A
USGS	05378500	1971-04-08	73200	A
USGS	05378500	1971-04-09	74300	A
USGS	05378500	1971-04-10	75900	A
USGS	05378500	1971-04-11	79200	A
USGS	05378500	1971-04-12	84000	A
USGS	05378500	1971-04-13	92700	A
USGS	05378500	1971-04-14	107000	A
USGS	05378500	1971-04-15	120000	A
USGS	05378500	1971-04-16	128000	A
USGS	05378500	1971-04-17	132000	A
USGS	05378500	1971-04-18	129000	A
USGS	05378500	1971-04-19	123000	A
USGS	05378500	1971-04-20	114000	A
USGS	05378500	1971-04-21	106000	A
USGS	05378500	1971-04-22	98800	A
USGS	05378500	1971-04-23	91000	A
USGS	05378500	1971-04-24	84000	A
USGS	05378500	1971-04-25	79200	A
USGS	05378500	1971-04-26	72700	A
USGS	05378500	1971-04-27	67000	A
USGS	05378500	1971-04-28	65400	A
USGS	05378500	1971-04-29	63000	A
USGS	05378500	1971-04-30	60400	A
USGS	05378500	1971-05-01	58400	A
USGS	05378500	1971-05-02	58100	A
USGS	05378500	1971-05-03	57500	A
USGS	05378500	1971-05-04	57300	A
USGS	05378500	1971-05-05	57400	A
USGS	05378500	1971-05-06	57000	A
USGS	05378500	1971-05-07	54900	A
USGS	05378500	1971-05-08	54200	A
USGS	05378500	1971-05-09	52800	A
USGS	05378500	1971-05-10	50800	A
USGS	05378500	1971-05-11	48600	A
USGS	05378500	1971-05-12	45600	A
USGS	05378500	1971-05-13	43500	A
USGS	05378500	1971-05-14	42000	A
USGS	05378500	1971-05-15	37800	A
USGS	05378500	1971-05-16	34700	A
USGS	05378500	1971-05-17	33200	A
USGS	05378500	1971-05-18	32500	A
USGS	05378500	1971-05-19	32100	A
USGS	05378500	1971-05-20	30500	A
USGS	05378500	1971-05-21	28800	A
USGS	05378500	1971-05-22	28500	A
USGS	05378500	1971-05-23	29000	A
USGS	05378500	1971-05-24	35200	A
USGS	05378500	1971-05-25	39500	A
USGS	05378500	1971-05-26	40700	A
USGS	05378500	1971-05-27	45800	A
USGS	05378500	1971-05-28	52300	A
USGS	05378500	1971-05-29	56200	A
USGS	05378500	1971-05-30	57200	A
USGS	05378500	1971-05-31	57300	A
USGS	05378500	1971-06-01	56400	A
USGS	05378500	1971-06-02	54700	A
USGS	05378500	1971-06-03	52300	A
USGS	05378500	1971-06-04	49900	A
USGS	05378500	1971-06-05	46600	A
USGS	05378500	1971-06-06	46300	A
USGS	05378500	1971-06-07	46000	A
USGS	05378500	1971-06-08	45900	A
USGS	05378500	1971-06-09	42800	A
USGS	05378500	1971-06-10	42000	A
USGS	05378500	1971-06-11	41600	A
USGS	05378500	1971-06-12	41400	A
USGS	05378500	1971-06-13	42100	A
USGS	05378500	1971-06-14	45200	A
USGS	05378500	1971-06-15	44100	A
USGS	05378500	1971-06-16	40400	A
USGS	05378500	1971-06-17	39800	A
USGS	05378500	1971-06-18	40400	A
USGS	05378500	1971-06-19	39300	A
USGS	05378500	1971-06-20	40200	A
USGS	05378500	1971-06-21	39800	A
USGS	05378500	1971-06-22	38800	A
USGS	05378500	1971-06-23	36900	A
USGS	05378500	1971-06-24	34500	A
USGS	05378500	1971-06-25	35100	A
USGS	05378500	1971-06-26	35200	A
USGS	05378500	1971-06-27	32700	A
USGS	05378500	1971-06-28	31100	A
USGS	05378500	1971-06-29	30100	A
USGS	05378500	1971-06-30	30000	A
USGS	05378500	1971-07-01	30000	A
USGS	05378500	1971-07-02	28700	A
USGS	05378500	1971-07-03	28500	A
USGS	05378500	1971-07-04	30200	A
USGS	05378500	1971-07-05	31700	A
USGS	05378500	1971-07-06	30800	A
USGS	05378500	1971-07-07	31200	A
USGS	05378500	1971-07-08	33000	A
USGS	05378500	1971-07-09	35100	A
USGS	05378500	1971-07-10	34900	A
USGS	05378500	1971-07-11	33400	A
USGS	05378500	1971-07-12	32200	A
USGS	05378500	1971-07-13	31700	A
USGS	05378500	1971-07-14	32300	A
USGS	05378500	1971-07-15	32000	A
USGS	05378500	1971-07-16	29500	A
USGS	05378500	1971-07-17	28900	A
USGS	05378500	1971-07-18	29100	A
USGS	05378500	1971-07-19	28100	A
USGS	05378500	1971-07-20	26700	A
USGS	05378500	1971-07-21	26300	A
USGS	05378500	1971-07-22	26300	A
USGS	05378500	1971-07-23	25800	A
USGS	05378500	1971-07-24	24800	A
USGS	05378500	1971-07-25	24600	A
USGS	05378500	1971-07-26	23500	A
USGS	05378500	1971-07-27	19400	A
USGS	05378500	1971-07-28	19300	A
USGS	05378500	1971-07-29	21100	A
USGS	05378500	1971-07-30	20500	A
USGS	05378500	1971-07-31	18300	A
USGS	05378500	1971-08-01	17500	A
USGS	05378500	1971-08-02	18400	A
USGS	05378500	1971-08-03	16900	A
USGS	05378500	1971-08-04	17000	A
USGS	05378500	1971-08-05	15000	A
USGS	05378500	1971-08-06	13800	A
USGS	05378500	1971-08-07	14000	A
USGS	05378500	1971-08-08	14500	A
USGS	05378500	1971-08-09	14200	A
USGS	05378500	1971-08-10	12700	A
USGS	05378500	1971-08-11	12300	A
USGS	05378500	1971-08-12	12500	A
USGS	05378500	1971-08-13	12400	A
USGS	05378500	1971-08-14	13200	A
USGS	05378500	1971-08-15	14400	A
USGS	05378500	1971-08-16	12900	A
USGS	05378500	1971-08-17	13300	A
USGS	05378500	1971-08-18	14600	A
USGS	05378500	1971-08-19	15900	A
USGS	05378500	1971-08-20	17300	A
USGS	05378500	1971-08-21	16900	A
USGS	05378500	1971-08-22	16900	A
USGS	05378500	1971-08-23	17000	A
USGS	05378500	1971-08-24	16900	A
USGS	05378500	1971-08-25	16800	A
USGS	05378500	1971-08-26	16500	A
USGS	05378500	1971-08-27	16200	A
USGS	05378500	1971-08-28	14500	A
USGS	05378500	1971-08-29	12900	A
USGS	05378500	1971-08-30	12500	A
USGS	05378500	1971-08-31	10400	A
USGS	05378500	1971-09-01	12000	A
USGS	05378500	1971-09-02	14000	A
USGS	05378500	1971-09-03	14900	A
USGS	05378500	1971-09-04	15600	A
USGS	05378500	1971-09-05	16700	A
USGS	05378500	1971-09-06	14400	A
USGS	05378500	1971-09-07	13300	A
USGS	05378500	1971-09-08	12600	A
USGS	05378500	1971-09-09	16600	A
USGS	05378500	1971-09-10	16600	A
USGS	05378500	1971-09-11	17700	A
USGS	05378500	1971-09-12	17200	A
USGS	05378500	1971-09-13	13300	A
USGS	05378500	1971-09-14	11400	A
USGS	05378500	1971-09-15	11900	A
USGS	05378500	1971-09-16	12700	A
USGS	05378500	1971-09-17	13000	A
USGS	05378500	1971-09-18	12100	A
USGS	05378500	1971-09-19	11400	A
USGS	05378500	1971-09-20	11600	A
USGS	05378500	1971-09-21	9580	A
USGS	05378500	1971-09-22	8900	A
USGS	05378500	1971-09-23	9290	A
USGS	05378500	1971-09-24	11400	A
USGS	05378500	1971-09-25	11900	A
USGS	05378500	1971-09-26	11500	A
USGS	05378500	1971-09-27	12700	A
USGS	05378500	1971-09-28	13100	A
USGS	05378500	1971-09-29	14700	A
USGS	05378500	1971-09-30	16300	A
USGS	05378500	1971-10-01	15200	A
USGS	05378500	1971-10-02	18700	A
USGS	05378500	1971-10-03	20000	A
USGS	05378500	1971-10-04	21900	A
USGS	05378500	1971-10-05	23600	A
USGS	05378500	1971-10-06	23600	A
USGS	05378500	1971-10-07	21000	A
USGS	05378500	1971-10-08	19500	A
USGS	05378500	1971-10-09	19900	A
USGS	05378500	1971-10-10	20900	A
USGS	05378500	1971-10-11	18100	A
USGS	05378500	1971-10-12	15300	A
USGS	05378500	1971-10-13	14200	A
USGS	05378500	1971-10-14	15500	A
USGS	05378500	1971-10-15	15900	A
USGS	05378500	1971-10-16	16600	A
USGS	05378500	1971-10-17	16500	A
USGS	05378500	1971-10-18	16400	A
USGS	05378500	1971-10-19	18100	A
USGS	05378500	1971-10-20	21900	A
USGS	05378500	1971-10-21	24300	A
USGS	05378500	1971-10-22	24100	A
USGS	05378500	1971-10-23	23300	A
USGS	05378500	1971-10-24	22800	A
USGS	05378500	1971-10-25	21900	A
USGS	05378500	1971-10-26	23400	A
USGS	05378500	1971-10-27	24500	A
USGS	05378500	1971-10-28	26300	A
USGS	05378500	1971-10-29	27000	A
USGS	05378500	1971-10-30	29200	A
USGS	05378500	1971-10-31	32300	A
USGS	05378500	1971-11-01	34700	A
USGS	05378500	1971-11-02	37300	A
USGS	05378500	1971-11-03	44500	A
USGS	05378500	1971-11-04	48900	A
USGS	05378500	1971-11-05	52100	A
USGS	05378500	1971-11-06	56000	A
USGS	05378500	1971-11-07	58300	A
USGS	05378500	1971-11-08	58300	A
USGS	05378500	1971-11-09	58300	A
USGS	05378500	1971-11-10	58100	A
USGS	05378500	1971-11-11	57000	A
USGS	05378500	1971-11-12	54700	A
USGS	05378500	1971-11-13	52200	A
USGS	05378500	1971-11-14	50800	A
USGS	05378500	1971-11-15	48900	A
USGS	05378500	1971-11-16	44800	A
USGS	05378500	1971-11-17	44900	A
USGS	05378500	1971-11-18	44800	A
USGS	05378500	1971-11-19	43800	A
USGS	05378500	1971-11-20	42600	A
USGS	05378500	1971-11-21	44600	A
USGS	05378500	1971-11-22	49800	A
USGS	05378500	1971-11-23	51700	A
USGS	05378500	1971-11-24	51800	A
USGS	05378500	1971-11-25	52300	A
USGS	05378500	1971-11-26	53200	A
USGS	05378500	1971-11-27	53600	A
USGS	05378500	1971-11-28	52700	A
USGS	05378500	1971-11-29	51200	A
USGS	05378500	1971-11-30	49400	A
USGS	05378500	1971-12-01	46700	A
USGS	05378500	1971-12-02	44800	A
USGS	05378500	1971-12-03	40600	A
USGS	05378500	1971-12-04	38400	A
USGS	05378500	1971-12-05	36700	A
USGS	05378500	1971-12-06	35600	A
USGS	05378500	1971-12-07	34000	A
USGS	05378500	1971-12-08	33000	A
USGS	05378500	1971-12-09	33700	A
USGS	05378500	1971-12-10	34500	A
USGS	05378500	1971-12-11	31900	A
USGS	05378500	1971-12-12	28500	A
USGS	05378500	1971-12-13	16200	A
USGS	05378500	1971-12-14	13500	A
USGS	05378500	1971-12-15	17800	A
USGS	05378500	1971-12-16	25600	A
USGS	05378500	1971-12-17	22600	A
USGS	05378500	1971-12-18	19000	A
USGS	05378500	1971-12-19	24300	A
USGS	05378500	1971-12-20	27100	A
USGS	05378500	1971-12-21	29600	A
USGS	05378500	1971-12-22	28700	A
USGS	05378500	1971-12-23	25500	A
USGS	05378500	1971-12-24	26400	A
USGS	05378500	1971-12-25	27800	A
USGS	05378500	1971-12-26	27900	A
USGS	05378500	1971-12-27	25000	A
USGS	05378500	1971-12-28	21300	A
USGS	05378500	1971-12-29	22500	A
USGS	05378500	1971-12-30	23000	A
USGS	05378500	1971-12-31	22900	A
USGS	05378500	1972-01-01	22900	A
USGS	05378500	1972-01-02	22900	A
USGS	05378500	1972-01-03	20700	A
USGS	05378500	1972-01-04	20400	A
USGS	05378500	1972-01-05	20000	A
USGS	05378500	1972-01-06	18900	A
USGS	05378500	1972-01-07	19100	A
USGS	05378500	1972-01-08	19300	A
USGS	05378500	1972-01-09	19700	A
USGS	05378500	1972-01-10	22300	A
USGS	05378500	1972-01-11	22300	A
USGS	05378500	1972-01-12	21100	A
USGS	05378500	1972-01-13	19200	A
USGS	05378500	1972-01-14	16000	A
USGS	05378500	1972-01-15	15600	A
USGS	05378500	1972-01-16	16200	A
USGS	05378500	1972-01-17	19200	A
USGS	05378500	1972-01-18	18900	A
USGS	05378500	1972-01-19	19400	A
USGS	05378500	1972-01-20	19500	A
USGS	05378500	1972-01-21	19400	A
USGS	05378500	1972-01-22	19300	A
USGS	05378500	1972-01-23	19100	A
USGS	05378500	1972-01-24	17900	A
USGS	05378500	1972-01-25	16100	A
USGS	05378500	1972-01-26	15600	A
USGS	05378500	1972-01-27	17000	A
USGS	05378500	1972-01-28	17200	A
USGS	05378500	1972-01-29	17200	A
USGS	05378500	1972-01-30	17100	A
USGS	05378500	1972-01-31	17100	A
USGS	05378500	1972-02-01	17100	A
USGS	05378500	1972-02-02	17100	A
USGS	05378500	1972-02-03	17600	A
USGS	05378500	1972-02-04	17600	A
USGS	05378500	1972-02-05	17500	A
USGS	05378500	1972-02-06	17400	A
USGS	05378500	1972-02-07	17400	A
USGS	05378500	1972-02-08	17400	A
USGS	05378500	1972-02-09	17200	A
USGS	05378500	1972-02-10	16500	A
USGS	05378500	1972-02-11	16000	A
USGS	05378500	1972-02-12	16000	A
USGS	05378500	1972-02-13	16000	A
USGS	05378500	1972-02-14	16000	A
USGS	05378500	1972-02-15	16000	A
USGS	05378500	1972-02-16	16700	A
USGS	05378500	1972-02-17	16700	A
USGS	05378500	1972-02-18	17300	A
USGS	05378500	1972-02-19	17400	A
USGS	05378500	1972-02-20	17400	A
USGS	05378500	1972-02-21	17400	A
USGS	05378500	1972-02-22	17700	A
USGS	05378500	1972-02-23	17700	A
USGS	05378500	1972-02-24	17600	A
USGS	05378500	1972-02-25	17600	A
USGS	05378500	1972-02-26	17600	A
USGS	05378500	1972-02-27	17600	A
USGS	05378500	1972-02-28	17600	A
USGS	05378500	1972-02-29	17700	A
USGS	05378500	1972-03-01	17800	A
USGS	05378500	1972-03-02	18100	A
USGS	05378500	1972-03-03	18000	A
USGS	05378500	1972-03-04	18100	A
USGS	05378500	1972-03-05	18100	A
USGS	05378500	1972-03-06	17900	A
USGS	05378500	1972-03-07	17800	A
USGS	05378500	1972-03-08	16600	A
USGS	05378500	1972-03-09	16300	A
USGS	05378500	1972-03-10	16300	A
USGS	05378500	1972-03-11	16700	A
USGS	05378500	1972-03-12	16900	A
USGS	05378500	1972-03-13	19400	A
USGS	05378500	1972-03-14	20900	A
USGS	05378500	1972-03-15	22700	A
USGS	05378500	1972-03-16	25800	A
USGS	05378500	1972-03-17	33800	A
USGS	05378500	1972-03-18	38100	A
USGS	05378500	1972-03-19	43300	A
USGS	05378500	1972-03-20	48000	A
USGS	05378500	1972-03-21	47800	A
USGS	05378500	1972-03-22	50000	A
USGS	05378500	1972-03-23	62500	A
USGS	05378500	1972-03-24	61500	A
USGS	05378500	1972-03-25	61200	A
USGS	05378500	1972-03-26	63700	A
USGS	05378500	1972-03-27	67300	A
USGS	05378500	1972-03-28	71200	A
USGS	05378500	1972-03-29	74000	A
USGS	05378500	1972-03-30	75900	A
USGS	05378500	1972-03-31	75300	A
USGS	05378500	1972-04-01	75300	A
USGS	05378500	1972-04-02	74300	A
USGS	05378500	1972-04-03	73000	A
USGS	05378500	1972-04-04	69900	A
USGS	05378500	1972-04-05	68000	A
USGS	05378500	1972-04-06	65600	A
USGS	05378500	1972-04-07	63400	A
USGS	05378500	1972-04-08	60900	A
USGS	05378500	1972-04-09	58600	A
USGS	05378500	1972-04-10	56600	A
USGS	05378500	1972-04-11	56000	A
USGS	05378500	1972-04-12	56100	A
USGS	05378500	1972-04-13	55900	A
USGS	05378500	1972-04-14	55800	A
USGS	05378500	1972-04-15	55900	A
USGS	05378500	1972-04-16	56700	A
USGS	05378500	1972-04-17	58200	A
